base_id;category;base_name;unit;price;dealer_price;weight_kg;qty_per_cycle;mold_id;gost_mark;article;mix_main_tpl;mix_face_tpl;item_type;amortization_per_cycle;new_name;new_price;new_dealer_price;new_article;default_warehouse_id
318;Плитка меланж гладкая;Тротуарная плитка СИТИ-МИКС - 1.СМ.4 40мм Меланж Гладкая Рубин;кв.м;1320.00;0.00;88.890000;0.7500;12;ТУ 23.61.11-001-50829991-2023;PL-318;main_tile_40;face_mel_sm_ruby;product;0.00;Тротуарная плитка СИТИ-МИКС - 1.СМ.4 40мм Меланж Гладкая Рубин 2 сорт;660.0;0.0;PL-3182S;5
320;Плитка меланж гладкая;Тротуарная плитка СИТИ-МИКС - 1.СМ.4 40мм Меланж Гладкая Янтарь;кв.м;1320.00;0.00;88.890000;0.7500;12;ТУ 23.61.11-001-50829991-2023;PL-320;main_tile_40;face_mel_sm_amber;product;0.00;Тротуарная плитка СИТИ-МИКС - 1.СМ.4 40мм Меланж Гладкая Янтарь 2 сорт;660.0;0.0;PL-3202S;5
319;Плитка меланж гладкая;Тротуарная плитка СИТИ-МИКС - 1.СМ.4 40мм Меланж Гладкая Яшма;кв.м;1320.00;0.00;88.890000;0.7500;12;ТУ 23.61.11-001-50829991-2023;PL-319;main_tile_40;face_mel_sm_jasper;product;0.00;Тротуарная плитка СИТИ-МИКС - 1.СМ.4 40мм Меланж Гладкая Яшма 2 сорт;660.0;0.0;PL-3192S;5
340;Плитка меланж гладкая;Тротуарная плитка СИТИ-МИКС - 1.СМ.6 60мм Меланж Гладкая Оникс;кв.м;1570.00;0.00;104.170000;0.7500;13;ТУ 23.61.11-001-50829991-2023;PL-340;main_tile_60;face_mel_sm_onyx;product;0.00;Тротуарная плитка СИТИ-МИКС - 1.СМ.6 60мм Меланж Гладкая Оникс 2 сорт;785.0;0.0;PL-3402S;5
341;Плитка меланж гладкая;Тротуарная плитка СИТИ-МИКС - 1.СМ.6 60мм Меланж Гладкая Осень;кв.м;1570.00;0.00;104.170000;0.7500;13;ТУ 23.61.11-001-50829991-2023;PL-341;main_tile_60;face_mel_sm_autumn;product;0.00;Тротуарная плитка СИТИ-МИКС - 1.СМ.6 60мм Меланж Гладкая Осень 2 сорт;785.0;0.0;PL-3412S;5
342;Плитка меланж гладкая;Тротуарная плитка СИТИ-МИКС - 1.СМ.6 60мм Меланж Гладкая Рубин;кв.м;1570.00;0.00;104.170000;0.7500;13;ТУ 23.61.11-001-50829991-2023;PL-342;main_tile_60;face_mel_sm_ruby;product;0.00;Тротуарная плитка СИТИ-МИКС - 1.СМ.6 60мм Меланж Гладкая Рубин 2 сорт;785.0;0.0;PL-3422S;5
344;Плитка меланж гладкая;Тротуарная плитка СИТИ-МИКС - 1.СМ.6 60мм Меланж Гладкая Янтарь;кв.м;1570.00;0.00;104.170000;0.7500;13;ТУ 23.61.11-001-50829991-2023;PL-344;main_tile_60;face_mel_sm_amber;product;0.00;Тротуарная плитка СИТИ-МИКС - 1.СМ.6 60мм Меланж Гладкая Янтарь 2 сорт;785.0;0.0;PL-3442S;5
343;Плитка меланж гладкая;Тротуарная плитка СИТИ-МИКС - 1.СМ.6 60мм Меланж Гладкая Яшма;кв.м;1570.00;0.00;104.170000;0.7500;13;ТУ 23.61.11-001-50829991-2023;PL-343;main_tile_60;face_mel_sm_jasper;product;0.00;Тротуарная плитка СИТИ-МИКС - 1.СМ.6 60мм Меланж Гладкая Яшма 2 сорт;785.0;0.0;PL-3432S;5
364;Плитка меланж гладкая;Тротуарная плитка СИТИ-МИКС - 1.СМ.8 80мм Меланж Гладкая Оникс;кв.м;2250.00;0.00;151.110000;0.7500;14;ТУ 23.61.11-001-50829991-2023;PL-364;main_tile_80;face_mel_sm_onyx;product;0.00;Тротуарная плитка СИТИ-МИКС - 1.СМ.8 80мм Меланж Гладкая Оникс 2 сорт;1125.0;0.0;PL-3642S;5
366;Плитка меланж гладкая;Тротуарная плитка СИТИ-МИКС - 1.СМ.8 80мм Меланж Гладкая Рубин;кв.м;2250.00;0.00;151.110000;0.7500;14;ТУ 23.61.11-001-50829991-2023;PL-366;main_tile_80;face_mel_sm_ruby;product;0.00;Тротуарная плитка СИТИ-МИКС - 1.СМ.8 80мм Меланж Гладкая Рубин 2 сорт;1125.0;0.0;PL-3662S;5
368;Плитка меланж гладкая;Тротуарная плитка СИТИ-МИКС - 1.СМ.8 80мм Меланж Гладкая Янтарь;кв.м;2250.00;0.00;151.110000;0.7500;14;ТУ 23.61.11-001-50829991-2023;PL-368;main_tile_80;face_mel_sm_amber;product;0.00;Тротуарная плитка СИТИ-МИКС - 1.СМ.8 80мм Меланж Гладкая Янтарь 2 сорт;1125.0;0.0;PL-3682S;5
367;Плитка меланж гладкая;Тротуарная плитка СИТИ-МИКС - 1.СМ.8 80мм Меланж Гладкая Яшма;кв.м;2250.00;0.00;151.110000;0.7500;14;ТУ 23.61.11-001-50829991-2023;PL-367;main_tile_80;face_mel_sm_jasper;product;0.00;Тротуарная плитка СИТИ-МИКС - 1.СМ.8 80мм Меланж Гладкая Яшма 2 сорт;1125.0;0.0;PL-3672S;5
232;Плитка меланж гранит;Тротуарная плитка КВАДРАТ - 2.К.4 40мм Меланж Гранит Оникс;кв.м;1500.00;0.00;90.280000;0.8000;8;ТУ 23.61.11-001-50829991-2023;PL-232;main_tile_40;face_mel_gr_onyx;product;0.00;Тротуарная плитка КВАДРАТ - 2.К.4 40мм Меланж Гранит Оникс 2 сорт;750.0;0.0;PL-2322S;5
233;Плитка меланж гранит;Тротуарная плитка КВАДРАТ - 2.К.4 40мм Меланж Гранит Осень;кв.м;1500.00;0.00;90.280000;0.8000;8;ТУ 23.61.11-001-50829991-2023;PL-233;main_tile_40;face_mel_gr_autumn;product;0.00;Тротуарная плитка КВАДРАТ - 2.К.4 40мм Меланж Гранит Осень 2 сорт;750.0;0.0;PL-2332S;5
234;Плитка меланж гранит;Тротуарная плитка КВАДРАТ - 2.К.4 40мм Меланж Гранит Рубин;кв.м;1500.00;0.00;90.280000;0.8000;8;ТУ 23.61.11-001-50829991-2023;PL-234;main_tile_40;face_mel_gr_ruby;product;0.00;Тротуарная плитка КВАДРАТ - 2.К.4 40мм Меланж Гранит Рубин 2 сорт;750.0;0.0;PL-2342S;5
236;Плитка меланж гранит;Тротуарная плитка КВАДРАТ - 2.К.4 40мм Меланж Гранит Янтарь;кв.м;1500.00;0.00;90.280000;0.8000;8;ТУ 23.61.11-001-50829991-2023;PL-236;main_tile_40;face_mel_gr_amber;product;0.00;Тротуарная плитка КВАДРАТ - 2.К.4 40мм Меланж Гранит Янтарь 2 сорт;750.0;0.0;PL-2362S;5
235;Плитка меланж гранит;Тротуарная плитка КВАДРАТ - 2.К.4 40мм Меланж Гранит Яшма;кв.м;1500.00;0.00;90.280000;0.8000;8;ТУ 23.61.11-001-50829991-2023;PL-235;main_tile_40;face_mel_gr_jasper;product;0.00;Тротуарная плитка КВАДРАТ - 2.К.4 40мм Меланж Гранит Яшма 2 сорт;750.0;0.0;PL-2352S;5
256;Плитка меланж гранит;Тротуарная плитка КВАДРАТ - 2.К.6 60мм Меланж Гранит Оникс;кв.м;1650.00;0.00;135.160000;0.8000;9;ТУ 23.61.11-001-50829991-2023;PL-256;main_tile_60;face_mel_gr_onyx;product;0.00;Тротуарная плитка КВАДРАТ - 2.К.6 60мм Меланж Гранит Оникс 2 сорт;825.0;0.0;PL-2562S;5
258;Плитка меланж гранит;Тротуарная плитка КВАДРАТ - 2.К.6 60мм Меланж Гранит Рубин;кв.м;1650.00;0.00;135.160000;0.8000;9;ТУ 23.61.11-001-50829991-2023;PL-258;main_tile_60;face_mel_gr_ruby;product;0.00;Тротуарная плитка КВАДРАТ - 2.К.6 60мм Меланж Гранит Рубин 2 сорт;825.0;0.0;PL-2582S;5
260;Плитка меланж гранит;Тротуарная плитка КВАДРАТ - 2.К.6 60мм Меланж Гранит Янтарь;кв.м;1650.00;0.00;135.160000;0.8000;9;ТУ 23.61.11-001-50829991-2023;PL-260;main_tile_60;face_mel_gr_amber;product;0.00;Тротуарная плитка КВАДРАТ - 2.К.6 60мм Меланж Гранит Янтарь 2 сорт;825.0;0.0;PL-2602S;5
259;Плитка меланж гранит;Тротуарная плитка КВАДРАТ - 2.К.6 60мм Меланж Гранит Яшма;кв.м;1650.00;0.00;135.160000;0.8000;9;ТУ 23.61.11-001-50829991-2023;PL-259;main_tile_60;face_mel_gr_jasper;product;0.00;Тротуарная плитка КВАДРАТ - 2.К.6 60мм Меланж Гранит Яшма 2 сорт;825.0;0.0;PL-2592S;5
280;Плитка меланж гранит;Тротуарная плитка КЛАССИКО - 2.КО.4 40мм Меланж Гранит Оникс;кв.м;1500.00;0.00;86.270000;0.7000;15;ТУ 23.61.11-001-50829991-2023;PL-280;main_tile_40;face_mel_gr_onyx;product;0.00;Тротуарная плитка КЛАССИКО - 2.КО.4 40мм Меланж Гранит Оникс 2 сорт;750.0;0.0;PL-2802S;5
281;Плитка меланж гранит;Тротуарная плитка КЛАССИКО - 2.КО.4 40мм Меланж Гранит Осень;кв.м;1500.00;0.00;86.270000;0.7000;15;ТУ 23.61.11-001-50829991-2023;PL-281;main_tile_40;face_mel_gr_autumn;product;0.00;Тротуарная плитка КЛАССИКО - 2.КО.4 40мм Меланж Гранит Осень 2 сорт;750.0;0.0;PL-2812S;5
282;Плитка меланж гранит;Тротуарная плитка КЛАССИКО - 2.КО.4 40мм Меланж Гранит Рубин;кв.м;1500.00;0.00;86.270000;0.7000;15;ТУ 23.61.11-001-50829991-2023;PL-282;main_tile_40;face_mel_gr_ruby;product;0.00;Тротуарная плитка КЛАССИКО - 2.КО.4 40мм Меланж Гранит Рубин 2 сорт;750.0;0.0;PL-2822S;5
284;Плитка меланж гранит;Тротуарная плитка КЛАССИКО - 2.КО.4 40мм Меланж Гранит Янтарь;кв.м;1500.00;0.00;86.270000;0.7000;15;ТУ 23.61.11-001-50829991-2023;PL-284;main_tile_40;face_mel_gr_amber;product;0.00;Тротуарная плитка КЛАССИКО - 2.КО.4 40мм Меланж Гранит Янтарь 2 сорт;750.0;0.0;PL-2842S;5
305;Плитка меланж гранит;Тротуарная плитка КЛАССИКО - 2.КО.6 60мм Меланж Гранит Осень;кв.м;1650.00;0.00;129.460000;0.7000;16;ТУ 23.61.11-001-50829991-2023;PL-305;main_tile_60;face_mel_gr_autumn;product;0.00;Тротуарная плитка КЛАССИКО - 2.КО.6 60мм Меланж Гранит Осень 2 сорт;825.0;0.0;PL-3052S;5
306;Плитка меланж гранит;Тротуарная плитка КЛАССИКО - 2.КО.6 60мм Меланж Гранит Рубин;кв.м;1650.00;0.00;129.460000;0.7000;16;ТУ 23.61.11-001-50829991-2023;PL-306;main_tile_60;face_mel_gr_ruby;product;0.00;Тротуарная плитка КЛАССИКО - 2.КО.6 60мм Меланж Гранит Рубин 2 сорт;825.0;0.0;PL-3062S;5
308;Плитка меланж гранит;Тротуарная плитка КЛАССИКО - 2.КО.6 60мм Меланж Гранит Янтарь;кв.м;1650.00;0.00;129.460000;0.7000;16;ТУ 23.61.11-001-50829991-2023;PL-308;main_tile_60;face_mel_gr_amber;product;0.00;Тротуарная плитка КЛАССИКО - 2.КО.6 60мм Меланж Гранит Янтарь 2 сорт;825.0;0.0;PL-3082S;5
401;Плитка меланж гранит;Тротуарная плитка ПАРКЕТ - 1.ПР.8 80мм Меланж Гранит Осень;кв.м;2650.00;0.00;183.600000;0.6800;17;ТУ 23.61.11-001-50829991-2023;PL-401;main_tile_80;face_mel_gr_autumn;product;0.00;Тротуарная плитка ПАРКЕТ - 1.ПР.8 80мм Меланж Гранит Осень 2 сорт;1325.0;0.0;PL-4012S;5
404;Плитка меланж гранит;Тротуарная плитка ПАРКЕТ - 1.ПР.8 80мм Меланж Гранит Янтарь;кв.м;2650.00;0.00;183.600000;0.6800;17;ТУ 23.61.11-001-50829991-2023;PL-404;main_tile_80;face_mel_gr_amber;product;0.00;Тротуарная плитка ПАРКЕТ - 1.ПР.8 80мм Меланж Гранит Янтарь 2 сорт;1325.0;0.0;PL-4042S;5
403;Плитка меланж гранит;Тротуарная плитка ПАРКЕТ - 1.ПР.8 80мм Меланж Гранит Яшма;кв.м;2650.00;0.00;183.600000;0.6800;17;ТУ 23.61.11-001-50829991-2023;PL-403;main_tile_80;face_mel_gr_jasper;product;0.00;Тротуарная плитка ПАРКЕТ - 1.ПР.8 80мм Меланж Гранит Яшма 2 сорт;1325.0;0.0;PL-4032S;5
424;Плитка меланж гранит;Тротуарная плитка ПЛИТА - 3.П.8 80мм Меланж Гранит Оникс;кв.м;2650.00;0.00;216.050000;0.5400;18;ТУ 23.61.11-001-50829991-2023;PL-424;main_tile_80;face_mel_gr_onyx;product;0.00;Тротуарная плитка ПЛИТА - 3.П.8 80мм Меланж Гранит Оникс 2 сорт;1325.0;0.0;PL-4242S;5
425;Плитка меланж гранит;Тротуарная плитка ПЛИТА - 3.П.8 80мм Меланж Гранит Осень;кв.м;2650.00;0.00;216.050000;0.5400;18;ТУ 23.61.11-001-50829991-2023;PL-425;main_tile_80;face_mel_gr_autumn;product;0.00;Тротуарная плитка ПЛИТА - 3.П.8 80мм Меланж Гранит Осень 2 сорт;1325.0;0.0;PL-4252S;5
426;Плитка меланж гранит;Тротуарная плитка ПЛИТА - 3.П.8 80мм Меланж Гранит Рубин;кв.м;2650.00;0.00;216.050000;0.5400;18;ТУ 23.61.11-001-50829991-2023;PL-426;main_tile_80;face_mel_gr_ruby;product;0.00;Тротуарная плитка ПЛИТА - 3.П.8 80мм Меланж Гранит Рубин 2 сорт;1325.0;0.0;PL-4262S;5
428;Плитка меланж гранит;Тротуарная плитка ПЛИТА - 3.П.8 80мм Меланж Гранит Янтарь;кв.м;2650.00;0.00;216.050000;0.5400;18;ТУ 23.61.11-001-50829991-2023;PL-428;main_tile_80;face_mel_gr_amber;product;0.00;Тротуарная плитка ПЛИТА - 3.П.8 80мм Меланж Гранит Янтарь 2 сорт;1325.0;0.0;PL-4282S;5
427;Плитка меланж гранит;Тротуарная плитка ПЛИТА - 3.П.8 80мм Меланж Гранит Яшма;кв.м;2650.00;0.00;216.050000;0.5400;18;ТУ 23.61.11-001-50829991-2023;PL-427;main_tile_80;face_mel_gr_jasper;product;0.00;Тротуарная плитка ПЛИТА - 3.П.8 80мм Меланж Гранит Яшма 2 сорт;1325.0;0.0;PL-4272S;5
184;Плитка меланж гранит;Тротуарная плитка ПРЯМОУГОЛЬНИК - 2.П.4 40мм Меланж Гранит Оникс;кв.м;1500.00;0.00;90.280000;0.8000;10;ТУ 23.61.11-001-50829991-2023;PL-184;main_tile_40;face_mel_gr_onyx;product;0.00;Тротуарная плитка ПРЯМОУГОЛЬНИК - 2.П.4 40мм Меланж Гранит Оникс 2 сорт;750.0;0.0;PL-1842S;5
186;Плитка меланж гранит;Тротуарная плитка ПРЯМОУГОЛЬНИК - 2.П.4 40мм Меланж Гранит Рубин;кв.м;1500.00;0.00;90.280000;0.8000;10;ТУ 23.61.11-001-50829991-2023;PL-186;main_tile_40;face_mel_gr_ruby;product;0.00;Тротуарная плитка ПРЯМОУГОЛЬНИК - 2.П.4 40мм Меланж Гранит Рубин 2 сорт;750.0;0.0;PL-1862S;5
188;Плитка меланж гранит;Тротуарная плитка ПРЯМОУГОЛЬНИК - 2.П.4 40мм Меланж Гранит Янтарь;кв.м;1500.00;0.00;90.280000;0.8000;10;ТУ 23.61.11-001-50829991-2023;PL-188;main_tile_40;face_mel_gr_amber;product;0.00;Тротуарная плитка ПРЯМОУГОЛЬНИК - 2.П.4 40мм Меланж Гранит Янтарь 2 сорт;750.0;0.0;PL-1882S;5
187;Плитка меланж гранит;Тротуарная плитка ПРЯМОУГОЛЬНИК - 2.П.4 40мм Меланж Гранит Яшма;кв.м;1500.00;0.00;90.280000;0.8000;10;ТУ 23.61.11-001-50829991-2023;PL-187;main_tile_40;face_mel_gr_jasper;product;0.00;Тротуарная плитка ПРЯМОУГОЛЬНИК - 2.П.4 40мм Меланж Гранит Яшма 2 сорт;750.0;0.0;PL-1872S;5
208;Плитка меланж гранит;Тротуарная плитка ПРЯМОУГОЛЬНИК - 2.П.6 60мм Меланж Гранит Оникс;кв.м;1155.00;0.00;135.160000;0.8000;11;ТУ 23.61.11-001-50829991-2023;PL-208;main_tile_60;face_mel_gr_onyx;product;0.00;Тротуарная плитка ПРЯМОУГОЛЬНИК - 2.П.6 60мм Меланж Гранит Оникс 2 сорт;577.5;0.0;PL-2082S;5
210;Плитка меланж гранит;Тротуарная плитка ПРЯМОУГОЛЬНИК - 2.П.6 60мм Меланж Гранит Рубин;кв.м;1650.00;0.00;135.160000;0.8000;11;ТУ 23.61.11-001-50829991-2023;PL-210;main_tile_60;face_mel_gr_ruby;product;0.00;Тротуарная плитка ПРЯМОУГОЛЬНИК - 2.П.6 60мм Меланж Гранит Рубин 2 сорт;825.0;0.0;PL-2102S;5
212;Плитка меланж гранит;Тротуарная плитка ПРЯМОУГОЛЬНИК - 2.П.6 60мм Меланж Гранит Янтарь;кв.м;1650.00;0.00;135.160000;0.8000;11;ТУ 23.61.11-001-50829991-2023;PL-212;main_tile_60;face_mel_gr_amber;product;0.00;Тротуарная плитка ПРЯМОУГОЛЬНИК - 2.П.6 60мм Меланж Гранит Янтарь 2 сорт;825.0;0.0;PL-2122S;5
211;Плитка меланж гранит;Тротуарная плитка ПРЯМОУГОЛЬНИК - 2.П.6 60мм Меланж Гранит Яшма;кв.м;1155.00;0.00;135.160000;0.8000;11;ТУ 23.61.11-001-50829991-2023;PL-211;main_tile_60;face_mel_gr_jasper;product;0.00;Тротуарная плитка ПРЯМОУГОЛЬНИК - 2.П.6 60мм Меланж Гранит Яшма 2 сорт;577.5;0.0;PL-2112S;5
328;Плитка меланж гранит;Тротуарная плитка СИТИ-МИКС - 1.СМ.4 40мм Меланж Гранит Оникс;кв.м;1500.00;0.00;88.890000;0.7500;12;ТУ 23.61.11-001-50829991-2023;PL-328;main_tile_40;face_mel_gr_onyx;product;0.00;Тротуарная плитка СИТИ-МИКС - 1.СМ.4 40мм Меланж Гранит Оникс 2 сорт;750.0;0.0;PL-3282S;5
329;Плитка меланж гранит;Тротуарная плитка СИТИ-МИКС - 1.СМ.4 40мм Меланж Гранит Осень;кв.м;1500.00;0.00;88.890000;0.7500;12;ТУ 23.61.11-001-50829991-2023;PL-329;main_tile_40;face_mel_gr_autumn;product;0.00;Тротуарная плитка СИТИ-МИКС - 1.СМ.4 40мм Меланж Гранит Осень 2 сорт;750.0;0.0;PL-3292S;5
330;Плитка меланж гранит;Тротуарная плитка СИТИ-МИКС - 1.СМ.4 40мм Меланж Гранит Рубин;кв.м;1500.00;0.00;88.890000;0.7500;12;ТУ 23.61.11-001-50829991-2023;PL-330;main_tile_40;face_mel_gr_ruby;product;0.00;Тротуарная плитка СИТИ-МИКС - 1.СМ.4 40мм Меланж Гранит Рубин 2 сорт;750.0;0.0;PL-3302S;5
332;Плитка меланж гранит;Тротуарная плитка СИТИ-МИКС - 1.СМ.4 40мм Меланж Гранит Янтарь;кв.м;1500.00;0.00;88.890000;0.7500;12;ТУ 23.61.11-001-50829991-2023;PL-332;main_tile_40;face_mel_gr_amber;product;0.00;Тротуарная плитка СИТИ-МИКС - 1.СМ.4 40мм Меланж Гранит Янтарь 2 сорт;750.0;0.0;PL-3322S;5
331;Плитка меланж гранит;Тротуарная плитка СИТИ-МИКС - 1.СМ.4 40мм Меланж Гранит Яшма;кв.м;1500.00;0.00;88.890000;0.7500;12;ТУ 23.61.11-001-50829991-2023;PL-331;main_tile_40;face_mel_gr_jasper;product;0.00;Тротуарная плитка СИТИ-МИКС - 1.СМ.4 40мм Меланж Гранит Яшма 2 сорт;750.0;0.0;PL-3312S;5
352;Плитка меланж гранит;Тротуарная плитка СИТИ-МИКС - 1.СМ.6 60мм Меланж Гранит Оникс;кв.м;1650.00;0.00;104.170000;0.7500;13;ТУ 23.61.11-001-50829991-2023;PL-352;main_tile_60;face_mel_gr_onyx;product;0.00;Тротуарная плитка СИТИ-МИКС - 1.СМ.6 60мм Меланж Гранит Оникс 2 сорт;825.0;0.0;PL-3522S;5
353;Плитка меланж гранит;Тротуарная плитка СИТИ-МИКС - 1.СМ.6 60мм Меланж Гранит Осень;кв.м;1650.00;0.00;104.170000;0.7500;13;ТУ 23.61.11-001-50829991-2023;PL-353;main_tile_60;face_mel_gr_autumn;product;0.00;Тротуарная плитка СИТИ-МИКС - 1.СМ.6 60мм Меланж Гранит Осень 2 сорт;825.0;0.0;PL-3532S;5
354;Плитка меланж гранит;Тротуарная плитка СИТИ-МИКС - 1.СМ.6 60мм Меланж Гранит Рубин;кв.м;1650.00;0.00;104.170000;0.7500;13;ТУ 23.61.11-001-50829991-2023;PL-354;main_tile_60;face_mel_gr_ruby;product;0.00;Тротуарная плитка СИТИ-МИКС - 1.СМ.6 60мм Меланж Гранит Рубин 2 сорт;825.0;0.0;PL-3542S;5
356;Плитка меланж гранит;Тротуарная плитка СИТИ-МИКС - 1.СМ.6 60мм Меланж Гранит Янтарь;кв.м;1650.00;0.00;104.170000;0.7500;13;ТУ 23.61.11-001-50829991-2023;PL-356;main_tile_60;face_mel_gr_amber;product;0.00;Тротуарная плитка СИТИ-МИКС - 1.СМ.6 60мм Меланж Гранит Янтарь 2 сорт;825.0;0.0;PL-3562S;5
355;Плитка меланж гранит;Тротуарная плитка СИТИ-МИКС - 1.СМ.6 60мм Меланж Гранит Яшма;кв.м;1650.00;0.00;104.170000;0.7500;13;ТУ 23.61.11-001-50829991-2023;PL-355;main_tile_60;face_mel_gr_jasper;product;0.00;Тротуарная плитка СИТИ-МИКС - 1.СМ.6 60мм Меланж Гранит Яшма 2 сорт;825.0;0.0;PL-3552S;5
378;Плитка меланж гранит;Тротуарная плитка СИТИ-МИКС - 1.СМ.8 80мм Меланж Гранит Рубин;кв.м;2650.00;0.00;151.110000;0.7500;14;ТУ 23.61.11-001-50829991-2023;PL-378;main_tile_80;face_mel_gr_ruby;product;0.00;Тротуарная плитка СИТИ-МИКС - 1.СМ.8 80мм Меланж Гранит Рубин 2 сорт;1325.0;0.0;PL-3782S;5
380;Плитка меланж гранит;Тротуарная плитка СИТИ-МИКС - 1.СМ.8 80мм Меланж Гранит Янтарь;кв.м;2650.00;0.00;151.110000;0.7500;14;ТУ 23.61.11-001-50829991-2023;PL-380;main_tile_80;face_mel_gr_amber;product;0.00;Тротуарная плитка СИТИ-МИКС - 1.СМ.8 80мм Меланж Гранит Янтарь 2 сорт;1325.0;0.0;PL-3802S;5
379;Плитка меланж гранит;Тротуарная плитка СИТИ-МИКС - 1.СМ.8 80мм Меланж Гранит Яшма;кв.м;2650.00;0.00;151.110000;0.7500;14;ТУ 23.61.11-001-50829991-2023;PL-379;main_tile_80;face_mel_gr_jasper;product;0.00;Тротуарная плитка СИТИ-МИКС - 1.СМ.8 80мм Меланж Гранит Яшма 2 сорт;1325.0;0.0;PL-3792S;5
501;Стеновые блоки;Блок стеновой 200x200x400 Гладкий Серый;шт;50.00;45.00;20.000000;1.0000;;;PL-501;main_block;face_smooth_grey;product;0.00;Блок стеновой 200x200x400 Гладкий Серый 2 сорт;25.0;22.5;PL-5012S;5
502;Стеновые блоки;Полублок 120x200x60 Гладкий Серый;шт;40.00;0.00;10.000000;1.0000;;;PL-502;main_block;face_smooth_grey;product;0.00;Полублок 120x200x60 Гладкий Серый 2 сорт;20.0;0.0;PL-5022S;5
